,Timewindow,Sentiment,Volume,TweetIds
1831,30-October-2022 3:30:00-3:59:59,0.2987375,8,"1586568031018582017,1586567648711958528,1586566583228329984,1586566221881020416,1586566007501750272,1586564706235723777,1586561558393458688,1586561283377475586"
1832,30-October-2022 4:00:00-4:29:59,0.25143333333333334,3,"1586575797984415744,1586574035466571778,1586571113538424834"
1833,30-October-2022 4:30:00-4:59:59,-0.020179999999999997,5,"1586579598850113537,1586579049539080192,1586578939467759616,1586577145979183106,1586576703119245312"
1834,30-October-2022 5:00:00-5:29:59,-0.12310000000000003,6,"1586590243926421505,1586589960261570561,1586589086332375041,1586587663401984002,1586585859821867009,1586585067761143809"
1835,30-October-2022 5:30:00-5:59:59,0.1008,4,"1586592738899804161,1586592009074069504,1586591906842103809,1586591883912163328"
1836,30-October-2022 6:00:00-6:29:59,-0.124225,4,"1586599553372938241,1586599069492854784,1586598825065594881,1586598775228977153"
1837,30-October-2022 6:30:00-6:59:59,0.007166666666666664,3,"1586611859729403906,1586610209002487808,1586606326091812864"
1838,30-October-2022 7:00:00-7:29:59,0.2856,5,"1586619474513305600,1586617639077613569,1586616927690031105,1586616478408884226,1586613874589065217"
1839,30-October-2022 7:30:00-7:59:59,0.19924615384615382,13,"1586628504397008897,1586628482754289664,1586628436268826626,1586628432850522112,1586628380904103937,1586628107745857537,1586627972445966338,1586627900106805249,1586627384496848900,1586626215842045952,1586625571496202240,1586625430626467843,1586624971463397377"
1840,30-October-2022 8:00:00-8:29:59,0.2876352941176471,17,"1586634774692642816,1586634467447373826,1586634412342534144,1586634397243023362,1586634008280039425,1586633513658368002,1586633455064211456,1586633368711610369,1586633169062821889,1586632821690466304,1586632504647245827,1586632240666116098,1586631695775711232,1586629566994554886,1586629484417060864,1586629231085232128,1586628974091948033"
1841,30-October-2022 8:30:00-8:59:59,0.0963,3,"1586639716673519617,1586639221854437376,1586637231992733696"
1842,30-October-2022 9:00:00-9:29:59,-0.044950000000000025,6,"1586648586221391872,1586647857364353025,1586647775659409414,1586646366184505345,1586645407962054656,1586644073892421632"
1843,30-October-2022 9:30:00-9:59:59,-0.09054999999999999,2,"1586657175082090503,1586652332888039424"
1844,30-October-2022 10:00:00-10:29:59,0.17837999999999996,10,"1586665737036640256,1586663680363880448,1586663429363875840,1586662909626945536,1586662845906812930,1586661733036335104,1586661171159265280,1586659366060654592,1586659339586211843,1586659174884188160"
1845,30-October-2022 10:30:00-10:59:59,0.25968571428571424,7,"1586671205922344961,1586670997129887745,1586668138032160768,1586667569351921664,1586667335108075520,1586667066911858694,1586666854407442433"
1846,30-October-2022 11:00:00-11:29:59,0.29206666666666664,6,"1586680052762263555,1586678606524305409,1586678450508685322,1586675646448779264,1586675489112047618,1586674272734412800"
1847,30-October-2022 11:30:00-11:59:59,0.16746666666666665,9,"1586687865299271680,1586687605856403457,1586686872482463746,1586686060033183746,1586683827707052033,1586682517322711041,1586682330839625728,1586682259993931777,1586682122928005121"
1848,30-October-2022 12:00:00-12:29:59,0.0,1,1586689372505645056
1849,30-October-2022 12:30:00-12:59:59,0.07738571428571427,7,"1586703828707164161,1586702134367899650,1586701375848779778,1586701254427820032,1586699719233146880,1586698433984954368,1586696922315767808"
1850,30-October-2022 13:00:00-13:29:59,0.05129999999999999,3,"1586711486939873280,1586705947094818824,1586704471849160705"
1851,30-October-2022 13:30:00-13:59:59,0.2807428571428572,7,"1586718966847873024,1586717869416611840,1586716813039226880,1586716348369014786,1586715237444734977,1586715110340546561,1586714367512711174"
1852,30-October-2022 14:00:00-14:29:59,0.1508142857142857,7,"1586725678707261440,1586725079643308033,1586724119491629057,1586722715863584768,1586722384526049285,1586720382098235395,1586719572886945792"
1853,30-October-2022 14:30:00-14:59:59,0.2898833333333333,6,"1586733219256451073,1586732709120032768,1586732242419781633,1586728018583912448,1586727955488595969,1586727773883826176"
1854,30-October-2022 15:00:00-15:29:59,0.050550000000000005,6,"1586739173276499970,1586738489445740549,1586736714571460608,1586736545981427712,1586736425504047104,1586734670829555712"
1855,30-October-2022 15:30:00-15:59:59,0.014480000000000003,5,"1586747509396983809,1586747133448830977,1586745640796950528,1586743666080612354,1586742353154424832"
1856,30-October-2022 16:00:00-16:29:59,0.1788090909090909,11,"1586754266076692480,1586754265497980929,1586754253250785281,1586753983359721478,1586753655142862849,1586752527042764800,1586750662884343817,1586750300496576517,1586750128769363972,1586749949819199490,1586749770458177536"
1857,30-October-2022 16:30:00-16:59:59,0.17759999999999998,3,"1586763611216654336,1586760720808542209,1586759038414594048"
1858,30-October-2022 17:00:00-17:29:59,0.4038142857142857,7,"1586770825180762112,1586770727457505281,1586768898023563264,1586768751772385281,1586765750701903872,1586764880144736257,1586764869767991296"
1859,30-October-2022 17:30:00-17:59:59,-0.012866666666666656,3,"1586778494121480192,1586778438366642176,1586772557633667075"
1860,30-October-2022 18:00:00-18:29:59,0.19162307692307687,13,"1586786107949195271,1586784300409946112,1586784173314146304,1586783758426214400,1586783231575293954,1586782180151160832,1586781739388751872,1586781599164944385,1586781236630114307,1586781145374638080,1586780813148180480,1586780402651234304,1586779969413431297"
1861,30-October-2022 18:30:00-18:59:59,0.2376,3,"1586794114334437377,1586791104216674304,1586789034369638404"
1862,30-October-2022 19:00:00-19:29:59,-0.03539999999999999,11,"1586801931862827010,1586799570557837313,1586799017161285632,1586798933187108864,1586797557715324928,1586797336935952389,1586795912667373568,1586795330959466496,1586795274437292033,1586795093360525318,1586795068823937024"
1863,30-October-2022 19:30:00-19:59:59,-0.13513999999999998,5,"1586809988021997571,1586809394062393344,1586804134572793857,1586803986690342912,1586803646389682177"
1864,30-October-2022 20:00:00-20:29:59,0.143,7,"1586817549760610309,1586815333683597312,1586814459665752064,1586814411821678592,1586811621757812738,1586810299922776064,1586810168746119172"
1865,30-October-2022 20:30:00-20:59:59,0.36265714285714284,7,"1586824862617812992,1586823022131830784,1586821238181097476,1586820948753547264,1586820785770885120,1586820308778242048,1586820225013493760"
1866,30-October-2022 21:00:00-21:29:59,0.2026,6,"1586832429574021120,1586829915751649282,1586825541839118336,1586825285886173185,1586825285768744960,1586825269574340613"
1867,30-October-2022 21:30:00-21:59:59,0.04914000000000002,5,"1586839192591601670,1586835372469788677,1586835049948663808,1586834329442963458,1586832827395588098"
1868,30-October-2022 22:00:00-22:29:59,0.3949444444444444,9,"1586847733435858945,1586844530170642433,1586844108697776128,1586841815231401984,1586841420958404609,1586840818001842180,1586840499205308417,1586840496395390976,1586840368867328000"
1869,30-October-2022 22:30:00-22:59:59,0.09073333333333337,3,"1586854478195871747,1586852113291911170,1586848153793449984"
1870,30-October-2022 23:00:00-23:29:59,-0.14325714285714283,7,"1586862056086863872,1586861765836800000,1586857275972526080,1586856881871458304,1586855982293991426,1586855599614181376,1586855468596690944"
1871,30-October-2022 23:30:00-23:59:59,0.7249,1,1586868107515232257
1872,31-October-2022 0:00:00-0:29:59,0.15,5,"1586877384304705536,1586876456004915200,1586874807580516352,1586873774116597761,1586870566027513857"
1873,31-October-2022 0:30:00-0:59:59,0.4404,1,1586878727429955584
1874,31-October-2022 1:00:00-1:29:59,0.3433333333333333,3,"1586888792459206656,1586886312459530240,1586885665765072898"
1875,31-October-2022 1:30:00-1:59:59,0.0,2,"1586894631576518657,1586893349222772736"
1876,31-October-2022 2:00:00-2:29:59,0.09854,5,"1586902599957188609,1586902310076268544,1586902140471201792,1586900898537963520,1586900765356003328"
1877,31-October-2022 2:30:00-2:59:59,-0.03831999999999998,5,"1586915803768946688,1586915044021112832,1586914618688950272,1586912645785210881,1586909827174834176"
1878,31-October-2022 3:00:00-3:29:59,0.1101,4,"1586919960827334657,1586919679204917249,1586917306080194561,1586916455144214530"
1879,31-October-2022 3:30:00-3:59:59,-0.20305999999999996,5,"1586928200491438080,1586927218114330627,1586925800498290689,1586925588018647040,1586923571149885440"
1880,31-October-2022 4:00:00-4:29:59,-0.025633333333333324,6,"1586936021542998017,1586933007348371456,1586932442526633987,1586931974744444929,1586931097124098048,1586930964172865536"
1881,31-October-2022 4:30:00-4:59:59,-0.23029999999999998,3,"1586945468424409088,1586941794012389376,1586938554474586112"
1882,31-October-2022 5:00:00-5:29:59,0.13432499999999997,4,"1586951777785716736,1586947396977983489,1586946755924561921,1586946063675662337"
1883,31-October-2022 5:30:00-5:59:59,0.3182,1,1586959599898427394
1884,31-October-2022 6:00:00-6:29:59,0.16795,10,"1586967759639937028,1586967474024910849,1586967087297089536,1586966351763181568,1586963168529592320,1586962503204229120,1586962133849350146,1586961770253791233,1586961182010769408,1586961163157471236"
1885,31-October-2022 6:30:00-6:59:59,-0.48239999999999994,2,"1586974256399020032,1586972099868069888"
1886,31-October-2022 7:00:00-7:29:59,0.17310000000000003,4,"1586983333824798720,1586980084136652800,1586978328875241474,1586976264274976769"
1887,31-October-2022 7:30:00-7:59:59,-0.03469999999999999,3,"1586989002640400384,1586986122088947712,1586984938573889536"
1888,31-October-2022 8:00:00-8:29:59,-0.023433333333333334,6,"1586996787881074689,1586995949867601920,1586995156712316929,1586995066756894720,1586994829334319104,1586991362183929858"
1889,31-October-2022 8:30:00-8:59:59,-0.17926250000000002,8,"1587006245956984832,1587006231797190656,1587004812629102592,1587004679938273280,1587002087795490816,1587001896803483648,1587001449392775168,1586999103543603201"
1890,31-October-2022 9:00:00-9:29:59,0.10411666666666665,12,"1587013033355771906,1587012988095045632,1587012965533884416,1587010450252009473,1587010436146274305,1587010254138757126,1587009976647798784,1587007570673278978,1587006926289788928,1587006918945636353,1587006463913795584,1587006461837819904"
1891,31-October-2022 9:30:00-9:59:59,0.13001999999999997,10,"1587020765945528320,1587020650350247936,1587020315254833156,1587019539296010240,1587018546810331137,1587017227974344715,1587016570936741888,1587016021856190464,1587015532062064641,1587014737824563200"
1892,31-October-2022 10:00:00-10:29:59,0.06386923076923078,13,"1587026558358896640,1587026416805216258,1587026261641420801,1587025414400069632,1587024302838366210,1587023662145740800,1587023081716998146,1587023037441900545,1587021865830203393,1587021715401588737,1587021714319446016,1587021692911640579,1587021561114099712"
1893,31-October-2022 10:30:00-10:59:59,0.1869333333333333,6,"1587036013251203072,1587035271782187009,1587034896727433216,1587034768524382208,1587032971781050369,1587029153009864704"
1894,31-October-2022 11:00:00-11:29:59,0.2252,7,"1587041679386836993,1587040694652256256,1587039749214277632,1587037477096673285,1587037453998759936,1587036912518238208,1587036660885327872"
1895,31-October-2022 11:30:00-11:59:59,0.4094545454545455,11,"1587051516652883968,1587051225773637633,1587050673199267846,1587050517074788353,1587050483751223298,1587050050797985792,1587049266102648832,1587047754496446465,1587045642882392065,1587044514879123456,1587044341759070209"
1896,31-October-2022 12:00:00-12:29:59,-0.016890909090909068,11,"1587059243580067841,1587058365439807489,1587058309772754950,1587057545260179456,1587057449651118081,1587056949627346949,1587053164695461889,1587052725669400581,1587051798874972162,1587051773209894917,1587051760153202690"
1897,31-October-2022 12:30:00-12:59:59,0.1138125,8,"1587066476154044418,1587063939342471168,1587063314286317569,1587062625476775936,1587062617969135617,1587060825608671232,1587059655120891904,1587059500481142784"
1898,31-October-2022 13:00:00-13:29:59,0.17497999999999997,5,"1587073928844935168,1587070635485937668,1587067699708010497,1587066872100519944,1587066861136580613"
1899,31-October-2022 13:30:00-13:59:59,0.31363333333333343,9,"1587079984144941056,1587079686022041600,1587079094314975234,1587078270679453696,1587077140213792769,1587076866426699779,1587075858535161857,1587075107318636548,1587074645232177153"
1900,31-October-2022 14:00:00-14:29:59,0.35772857142857145,14,"1587089005157523459,1587088750848446464,1587087415864283136,1587085776214724608,1587085323011514374,1587084983964876800,1587084925794385921,1587084234136879104,1587084133783801856,1587083647596781571,1587083042702561280,1587082431546507266,1587081970382692354,1587081960819752961"
1901,31-October-2022 14:30:00-14:59:59,0.42864285714285716,7,"1587095491287842818,1587094966714638336,1587094815979757569,1587093386015670273,1587093293283827714,1587092755565744130,1587092291826630656"
1902,31-October-2022 15:00:00-15:29:59,0.04315714285714286,7,"1587103348058210306,1587100633567760384,1587099583020437504,1587098824278827008,1587098173197230085,1587097060200816640,1587097058103672838"
1903,31-October-2022 15:30:00-15:59:59,0.4889666666666666,3,"1587110373345443841,1587109493242036224,1587104914802892802"
1904,31-October-2022 16:00:00-16:29:59,0.25308,10,"1587119598817746947,1587119366298017793,1587117202624364546,1587117099482161153,1587116386756820992,1587116118530990082,1587114188987682819,1587112776064847877,1587112689125441537,1587112289433436161"
1905,31-October-2022 16:30:00-16:59:59,0.09603333333333336,6,"1587127044088991746,1587125861379018753,1587124498230231040,1587122906789732363,1587119945124413440,1587119713607245824"
1906,31-October-2022 17:00:00-17:29:59,-0.10084999999999997,2,"1587134804763770880,1587127765064904704"
1907,31-October-2022 17:30:00-17:59:59,0.641,5,"1587140832993644544,1587140373893115904,1587138932340584448,1587136052493312000,1587135724045885441"
1908,31-October-2022 18:00:00-18:29:59,0.43138888888888893,9,"1587149440003047424,1587149431870312448,1587149368796352515,1587148399710769156,1587143670775500800,1587143649518682112,1587143304616869888,1587142886772056066,1587142865146167296"
